transaction_id,sender_account_id,receiver_account_id,transaction_amount,transaction_timestamp,transaction_type,payment_channel,merchant_category,transaction_status,currency,device_id,session_id,user_id,account_age_days,current_balance,account_type,age,occupation,monthly_income,home_country,kyc_status,device_type,registered_device_match,rooted_device,emulator_detected,app_version,authentication_method,otp_verified,biometric_verified,failed_pin_attempts,session_duration,session_trust_score,sim_binding_verified,average_transaction_amount,previous_transaction_timestamp,transactions_last_1h,transactions_last_24h,international_transaction_history,last_transaction_latitude,last_transaction_longitude,last_transaction_city,hour_of_day,day_of_week,market_volatility_index,recipient_seen_before,recipient_verified,recipient_account_age_days,recipient_country,latitude,longitude,city,country,ip_country,RecipientGNNScore,is_fraud
TXN000004724,ACC0118710,ACC0122760,1014.34,10/08/2025 00:07,Bank Transfer,UPI,Fuel,Success,INR,DEV0109372,SES01094750,USR091195,1269,27472,Salary,58,Salaried Employee,45342,India,Verified,Android,TRUE,FALSE,FALSE,2.0.0,Password + OTP,TRUE,FALSE,0,492,0.88,TRUE,3202.09,02/12/2025 06:19,2,2,FALSE,13.08675,80.283385,Chennai,0,Sunday,22.55,1,1,2980,India,13.08675,80.283385,Chennai,India,India,,0
TXN000004999,ACC0112312,ACC0094181,650,07/08/2025 04:33,P2M,IMPS,Shopping,Success,INR,DEV0103452,SES01035464,USR086251,1386,33728,Savings,53,Homemaker,31782,India,Verified,Android,TRUE,FALSE,FALSE,1.1.0,PIN,TRUE,FALSE,0,340,0.87,TRUE,2488.84,24/12/2025 11:57,0,17,FALSE,13.09777,80.27102,Chennai,4,Thursday,17.18,1,1,2987,India,13.09777,80.27102,Chennai,India,India,,0
TXN000005039,ACC0073842,ACC0103872,7070.63,06/08/2025 14:23,P2M,UPI,Groceries,Success,INR,DEV0068000,SES00681435,USR056689,2691,18671,Business,53,Self-employed,16974,India,Verified,iPhone,TRUE,FALSE,FALSE,1.2.0,Password + OTP,TRUE,FALSE,0,150,0.92,TRUE,3544.13,29/11/2025 13:12,3,17,FALSE,22.580654,88.373409,Kolkata,14,Wednesday,13.48,1,1,1302,India,22.580654,88.373409,Kolkata,India,India,,0
TXN000005072,ACC0091515,ACC0000175,1236.02,10/08/2025 00:18,P2M,UPI,Shopping,Success,INR,DEV0084272,SES00844275,USR070282,2458,31750,Salary,47,Business Owner,216195,India,Verified,iPhone,TRUE,FALSE,FALSE,1.0.0,Password + OTP,TRUE,FALSE,0,166,0.98,TRUE,2298.86,11/09/2025 01:46,5,5,FALSE,28.6312,77.21292,Delhi,0,Sunday,28.03,0,1,1216,India,28.6312,77.21292,Delhi,India,India,,0
TXN000005111,ACC0072504,ACC0085302,6126.44,08/08/2025 08:03,P2P,UPI,Investment,Success,INR,DEV0066764,SES00668991,USR055652,1218,5259,Current,53,Salaried Employee,34245,India,Verified,Android,TRUE,FALSE,FALSE,1.0.0,Password + OTP,TRUE,FALSE,0,121,0.93,TRUE,1998.11,04/12/2025 07:59,1,4,FALSE,12.966492,77.587585,Bengaluru,8,Friday,19.9,1,1,2560,India,12.966492,77.587585,Bengaluru,India,India,,0
TXN000005136,ACC0109980,ACC0071979,1301.81,05/08/2025 14:34,P2M,Net Banking,Entertainment,Success,INR,DEV0101300,SES01014262,USR084455,3526,84664,Business,23,Business Owner,77810,India,Verified,Android,TRUE,FALSE,FALSE,1.1.0,Password + OTP,TRUE,FALSE,2,293,0.96,TRUE,2239.6,04/11/2025 05:02,1,11,FALSE,19.061464,72.894762,Mumbai,14,Tuesday,19.35,0,1,3355,India,19.061464,72.894762,Mumbai,India,India,,0
TXN000005185,ACC0038034,ACC0088409,4949.12,06/08/2025 03:27,P2M,UPI,Utilities,Success,INR,DEV0034910,SES00349466,USR029120,571,33443,Business,39,Salaried Employee,67890,India,Verified,iPhone,TRUE,FALSE,FALSE,1.1.0,Biometric,TRUE,TRUE,0,241,0.87,TRUE,1916,08/12/2025 19:27,3,6,FALSE,22.590997,88.345049,Kolkata,3,Wednesday,13.26,1,1,1023,India,22.590997,88.345049,Kolkata,India,India,,0
TXN000005250,ACC0051957,ACC0088232,1256.93,08/08/2025 06:51,P2P,UPI,Restaurant,Success,INR,DEV0047776,SES00478223,USR039830,2901,40900,Current,56,Government Employee,55356,India,Verified,Android,TRUE,FALSE,FALSE,1.2.0,PIN,TRUE,TRUE,0,625,0.99,TRUE,3142.12,22/12/2025 18:03,5,6,FALSE,17.383944,78.482516,Hyderabad,6,Friday,14.78,1,1,3520,India,17.383944,78.482516,Hyderabad,India,India,,0
TXN000005290,ACC0115357,ACC0126981,909.81,06/08/2025 18:58,P2M,UPI,Groceries,Success,INR,DEV0106275,SES01063659,USR088612,71,44917,Business,27,Salaried Employee,62768,India,Verified,Android,TRUE,FALSE,FALSE,1.0.0,PIN,TRUE,FALSE,1,991,0.96,TRUE,4047.51,26/12/2025 12:14,0,19,FALSE,19.062603,72.871532,Mumbai,18,Wednesday,13.35,1,1,2497,India,19.062603,72.871532,Mumbai,India,India,,0
TXN000005497,ACC0065698,ACC0071783,2595.18,06/08/2025 19:48,P2M,UPI,Utilities,Success,INR,DEV0060473,SES00605461,USR050409,3275,184038,Salary,35,Salaried Employee,67974,India,Verified,Android,TRUE,FALSE,FALSE,1.0.0,Password + OTP,TRUE,TRUE,0,388,0.9,TRUE,5172.01,16/12/2025 07:22,1,3,FALSE,17.38135,78.48174,Hyderabad,19,Wednesday,19.39,1,1,1043,India,17.38135,78.48174,Hyderabad,India,India,,0
TXN000005713,ACC0008720,ACC0125908,521.51,05/08/2025 14:57,P2M,UPI,Shopping,Success,INR,DEV0007971,SES00079968,USR006690,2583,32725,Savings,43,Business Owner,73765,India,Verified,Android,TRUE,FALSE,FALSE,1.0.0,Password + OTP,TRUE,FALSE,0,167,0.96,TRUE,2261.01,17/08/2025 04:54,2,11,FALSE,28.61179,77.221524,Delhi,14,Tuesday,18.88,1,1,2903,India,28.61179,77.221524,Delhi,India,India,,0
TXN000005826,ACC0094787,ACC0125058,1654.67,09/08/2025 17:08,P2M,NEFT,Shopping,Success,INR,DEV0087252,SES00873927,USR072782,533,11944,Salary,74,Homemaker,8523,India,Verified,Android,TRUE,FALSE,FALSE,1.1.0,PIN,TRUE,FALSE,0,134,0.92,TRUE,2046.85,10/08/2025 16:16,3,20,FALSE,22.571107,88.375644,Kolkata,17,Saturday,21.45,1,1,2914,India,22.571107,88.375644,Kolkata,India,India,,0
TXN000005886,ACC0118693,ACC0037192,956.97,08/08/2025 13:24,P2P,UPI,Healthcare,Success,INR,DEV0109356,SES01094602,USR091181,1725,17082,Current,38,Salaried Employee,27959,India,Verified,Android,TRUE,FALSE,FALSE,1.2.0,Password,TRUE,TRUE,0,218,0.92,TRUE,2212.37,23/12/2025 15:01,1,17,FALSE,22.571143,88.383003,Kolkata,13,Friday,22.91,1,1,1560,India,22.571143,88.383003,Kolkata,India,India,,0
TXN000005978,ACC0003223,ACC0008828,673.25,04/08/2025 10:58,P2P,UPI,Shopping,Success,INR,DEV0002918,SES00029036,USR002481,1243,63873,Current,66,Retired,27467,India,Verified,Android,TRUE,FALSE,FALSE,1.0.0,Password + OTP,TRUE,TRUE,0,406,0.95,TRUE,1753.38,27/12/2025 14:44,5,18,FALSE,23.024189,72.564236,Ahmedabad,10,Monday,20.49,1,1,2825,India,23.024189,72.564236,Ahmedabad,India,India,,1
TXN000006065,ACC0063845,ACC0098825,2903.5,07/08/2025 17:51,P2M,UPI,Groceries,Success,INR,DEV0058783,SES00588380,USR049004,2314,76766,Salary,56,Business Owner,229571,India,Verified,Android,TRUE,FALSE,FALSE,1.0.0,Biometric,TRUE,TRUE,4,69,0.9,TRUE,3256.06,20/11/2025 06:12,0,8,FALSE,28.528519,77.402607,Noida,17,Thursday,22.04,1,1,1397,India,28.528519,77.402607,Noida,India,India,,1
TXN000006079,ACC0075556,ACC0018300,3456.42,10/08/2025 21:24,Bank Transfer,UPI,Groceries,Success,INR,DEV0069582,SES00696964,USR057993,2633,36960,Salary,70,Retired,18792,India,Verified,Android,TRUE,FALSE,FALSE,1.2.0,PIN,TRUE,FALSE,2,82,1,TRUE,3844.1,30/11/2025 08:41,3,12,FALSE,17.375456,78.48606,Hyderabad,21,Sunday,16.05,0,1,2556,India,17.375456,78.48606,Hyderabad,India,India,,0
TXN000006137,ACC0084146,ACC0044970,1974.54,05/08/2025 00:25,P2P,UPI,Healthcare,Failed,INR,DEV0077493,SES00776310,USR064604,1522,150470,Business,69,Retired,22596,India,Verified,Android,TRUE,FALSE,FALSE,1.0.0,PIN,TRUE,FALSE,0,193,0.94,TRUE,3023.04,12/10/2025 13:54,1,18,FALSE,13.087535,80.288319,Chennai,0,Tuesday,18.66,1,0,2987,India,13.087535,80.288319,Chennai,India,India,,0
TXN000006240,ACC0105112,ACC0060949,574.1,04/08/2025 02:12,P2M,UPI,Restaurant,Success,INR,DEV0096790,SES00969115,USR080719,1568,10450,Business,24,Salaried Employee,63479,India,Verified,Android,TRUE,FALSE,FALSE,2.0.0,Biometric + OTP,TRUE,FALSE,1,55,0.9,TRUE,4143.08,08/11/2025 18:12,0,9,FALSE,23.038816,72.590229,Ahmedabad,2,Monday,13.51,1,1,2539,India,23.038816,72.590229,Ahmedabad,India,India,,0
TXN000006307,ACC0006386,ACC0024436,1321.22,06/08/2025 13:21,Bank Transfer,UPI,Travel,Success,INR,DEV0005829,SES00058449,USR004909,2987,46497,Salary,43,Salaried Employee,56404,India,Verified,iPhone,TRUE,FALSE,FALSE,1.0.0,PIN,TRUE,FALSE,0,146,0.91,TRUE,1834.82,06/12/2025 17:23,5,7,FALSE,26.845949,80.957406,Lucknow,13,Wednesday,28.08,1,0,2822,India,26.845949,80.957406,Lucknow,India,India,,0
TXN000006416,ACC0068151,ACC0002375,2746.91,04/08/2025 18:34,Bank Transfer,NEFT,Fuel,Success,INR,DEV0062754,SES00628483,USR052313,2854,43253,Salary,33,Self-employed,87780,India,Verified,Android,TRUE,FALSE,FALSE,1.1.0,PIN,TRUE,TRUE,5,253,0.93,TRUE,1924.73,27/10/2025 05:28,0,2,FALSE,17.398482,78.472075,Hyderabad,18,Monday,17.08,1,1,779,India,17.398482,78.472075,Hyderabad,India,India,,0
TXN000006463,ACC0093387,ACC0014833,757.77,10/08/2025 01:33,P2M,RTGS,Groceries,Success,INR,DEV0085976,SES00861325,USR071708,952,27315,Savings,35,Salaried Employee,37074,India,Verified,Android,TRUE,FALSE,FALSE,1.0.0,PIN,TRUE,FALSE,1,372,0.89,TRUE,2914.68,10/08/2025 10:03,3,6,FALSE,28.59569,77.1932,Delhi,1,Sunday,14.06,1,1,2906,India,28.59569,77.1932,Delhi,India,India,,0
TXN000006551,ACC0049713,ACC0091780,1146.9,05/08/2025 10:07,P2M,UPI,Shopping,Success,INR,DEV0045703,SES00457294,USR038110,1034,45162,Current,37,Salaried Employee,27814,India,Verified,Android,TRUE,FALSE,FALSE,1.2.0,Password + OTP,TRUE,TRUE,3,313,0.91,TRUE,1619.43,24/11/2025 19:14,3,5,FALSE,19.064129,72.876746,Mumbai,10,Tuesday,14.86,1,1,1633,India,19.064129,72.876746,Mumbai,India,India,,0
TXN000006649,ACC0020112,ACC0046582,334.58,09/08/2025 06:08,P2M,UPI,Shopping,Success,INR,DEV0018482,SES00184992,USR015426,1144,44034,Business,53,Business Owner,69716,India,Verified,iPhone,TRUE,FALSE,FALSE,1.0.0,Password,TRUE,TRUE,2,26,0.96,TRUE,1551.56,12/11/2025 02:25,1,19,FALSE,12.972352,77.584534,Bengaluru,6,Saturday,21.32,1,1,1102,India,12.972352,77.584534,Bengaluru,India,India,,0
TXN000006810,ACC0080256,ACC0117990,272.02,10/08/2025 23:59,P2P,Debit Card,Shopping,Success,INR,DEV0073963,SES00740968,USR061643,1335,137206,Business,22,Salaried Employee,45682,India,Verified,Android,TRUE,FALSE,FALSE,1.0.0,Biometric + OTP,TRUE,FALSE,5,171,0.93,TRUE,2049.99,07/11/2025 12:48,5,3,FALSE,28.616342,77.197906,Delhi,23,Sunday,21.82,1,1,2780,India,28.616342,77.197906,Delhi,India,India,,0
TXN000007049,ACC0000155,ACC0126481,737.13,10/08/2025 19:25,P2P,UPI,Salary,Success,INR,DEV0000141,SES00001436,USR000120,194,14878,Salary,55,Business Owner,203129,India,Verified,Android,TRUE,FALSE,FALSE,1.2.0,Password + OTP,TRUE,TRUE,0,527,0.85,TRUE,1923.91,30/09/2025 11:48,2,16,FALSE,28.618051,77.208497,Delhi,19,Sunday,20.41,1,1,648,India,28.618051,77.208497,Delhi,India,India,,0
TXN000007096,ACC0018482,ACC0050846,6425.24,07/08/2025 20:17,P2P,UPI,Groceries,Success,INR,DEV0016977,SES00169927,USR014172,119,59718,Current,30,Self-employed,124435,India,Verified,Android,TRUE,FALSE,FALSE,1.0.0,Biometric,TRUE,FALSE,0,37,0.86,TRUE,2852.42,18/09/2025 04:32,2,4,FALSE,19.065414,72.873919,Mumbai,20,Thursday,28.58,1,1,1281,India,19.065414,72.873919,Mumbai,India,India,,0
TXN000007126,ACC0093644,ACC0101971,1295.85,05/08/2025 18:01,P2M,NEFT,Shopping,Success,INR,DEV0086201,SES00863633,USR071899,2791,161619,Current,55,Salaried Employee,78125,India,Pending,Android,TRUE,FALSE,FALSE,1.0.0,PIN,TRUE,TRUE,0,92,0.87,TRUE,4035.79,20/12/2025 02:16,2,8,FALSE,12.98263,77.60099,Bengaluru,18,Tuesday,21.5,0,1,2381,India,12.98263,77.60099,Bengaluru,India,India,,0
TXN000007171,ACC0008913,ACC0120473,2677.18,06/08/2025 12:25,P2M,NEFT,Groceries,Success,INR,DEV0008148,SES00081757,USR006839,2246,52610,Business,34,Self-employed,44938,India,Verified,Android,TRUE,FALSE,FALSE,1.0.0,Password + OTP,TRUE,FALSE,0,268,0.97,TRUE,1917.03,20/11/2025 09:36,0,1,FALSE,28.629384,77.20275,Delhi,12,Wednesday,21.78,0,1,1289,India,28.629384,77.20275,Delhi,India,India,,0
TXN000007238,ACC0052808,ACC0063246,2875.25,09/08/2025 08:59,P2M,IMPS,Groceries,Success,INR,DEV0048546,SES00485948,USR040479,2871,138524,Savings,61,Homemaker,19030,India,Verified,Android,TRUE,FALSE,TRUE,2.0.0,PIN,TRUE,FALSE,0,490,0.66,TRUE,1425.13,09/10/2025 19:35,0,3,FALSE,17.402283,78.485531,Hyderabad,8,Saturday,23.69,1,1,1342,India,17.402283,78.485531,Hyderabad,India,India,,0
TXN000007387,ACC0008227,ACC0036875,3521.66,07/08/2025 22:45,P2M,UPI,Travel,Success,INR,DEV0007526,SES00075486,USR006321,2598,76234,Current,58,Salaried Employee,87099,India,Verified,Android,TRUE,FALSE,FALSE,2.0.0,PIN,TRUE,TRUE,1,160,0.97,TRUE,2115.36,29/11/2025 22:27,1,7,FALSE,19.071332,72.882846,Mumbai,22,Thursday,21.65,1,1,278,India,19.071332,72.882846,Mumbai,India,India,,0
TXN000007462,ACC0084891,ACC0037983,182.42,08/08/2025 14:27,P2P,IMPS,Entertainment,Success,INR,DEV0078169,SES00783152,USR065172,300,86811,Business,46,Salaried Employee,96039,India,Verified,Android,TRUE,FALSE,FALSE,1.0.0,Biometric + OTP,TRUE,FALSE,2,247,0.98,TRUE,1804.07,14/11/2025 01:23,3,4,FALSE,26.826817,80.928674,Lucknow,14,Friday,29.78,1,1,1154,India,26.826817,80.928674,Lucknow,India,India,,0
TXN000007471,ACC0029096,ACC0051193,4479.98,09/08/2025 09:16,P2M,UPI,Shopping,Success,INR,DEV0026758,SES00267786,USR022290,1442,66882,Savings,69,Retired,90260,India,Verified,Android,TRUE,FALSE,FALSE,1.2.0,PIN,TRUE,FALSE,0,132,0.92,TRUE,2169.36,27/09/2025 17:21,2,18,FALSE,19.082666,72.871386,Mumbai,9,Saturday,12.1,1,1,3314,India,19.082666,72.871386,Mumbai,India,India,,0
TXN000007533,ACC0048570,ACC0009511,12302.15,05/08/2025 20:27,Bank Transfer,UPI,Fuel,Success,INR,DEV0044660,SES00446860,USR037225,210,41576,Current,56,Self-employed,49467,India,Verified,Android,TRUE,FALSE,FALSE,2.0.0,PIN,TRUE,FALSE,0,107,0.94,TRUE,3326.08,13/11/2025 15:05,0,9,TRUE,26.829115,80.940677,Lucknow,20,Tuesday,18.09,1,1,3258,India,26.829115,80.940677,Lucknow,India,India,,0
TXN000007699,ACC0063672,ACC0064899,1373.03,04/08/2025 20:34,P2M,Credit Card,Shopping,Success,INR,DEV0058619,SES00586772,USR048868,3217,54181,Salary,24,Government Employee,68708,India,Verified,iPhone,TRUE,FALSE,FALSE,2.0.0,PIN,TRUE,FALSE,4,162,0.91,TRUE,1874.31,21/12/2025 20:32,4,14,FALSE,26.846478,80.947298,Lucknow,20,Monday,20.35,1,1,1752,India,26.846478,80.947298,Lucknow,India,India,,0
TXN000007922,ACC0014540,ACC0094369,6898.84,09/08/2025 05:18,P2M,UPI,Utilities,Success,INR,DEV0013313,SES00133100,USR011144,3638,68418,Business,59,Self-employed,117612,India,Verified,Android,TRUE,FALSE,TRUE,2.0.0,Password + OTP,TRUE,FALSE,0,282,0.57,TRUE,2859.58,12/12/2025 04:18,3,15,FALSE,26.84212,80.947951,Lucknow,5,Saturday,15.58,1,1,3536,India,26.84212,80.947951,Lucknow,India,India,,0
TXN000007930,ACC0121461,ACC0048486,93.82,05/08/2025 18:19,P2P,Debit Card,Restaurant,Success,INR,DEV0111881,SES01119676,USR093316,78,31101,Business,72,Retired,24269,India,Verified,Android,TRUE,FALSE,TRUE,1.0.0,PIN,TRUE,FALSE,0,49,0.46,TRUE,2287.25,14/12/2025 18:23,4,11,FALSE,23.028005,72.572439,Ahmedabad,18,Tuesday,21.13,0,1,3060,India,23.028005,72.572439,Ahmedabad,India,India,,0
TXN000008185,ACC0049440,ACC0045828,1120.82,08/08/2025 22:05,Bank Transfer,IMPS,Shopping,Success,INR,DEV0045456,SES00454779,USR037899,1938,100799,Business,68,Business Owner,58660,India,Verified,Android,TRUE,FALSE,FALSE,1.2.0,Biometric + OTP,TRUE,TRUE,1,142,0.97,TRUE,1319.53,28/12/2025 22:51,3,12,FALSE,13.074376,80.28987,Chennai,22,Friday,14.57,1,1,390,India,13.074376,80.28987,Chennai,India,India,,0
TXN000008319,ACC0113607,ACC0091875,233,07/08/2025 13:51,Bank Transfer,UPI,Restaurant,Success,INR,DEV0104654,SES01047496,USR087252,2890,51078,Current,68,Retired,27230,India,Verified,Android,TRUE,FALSE,FALSE,1.2.0,Password + OTP,TRUE,TRUE,0,106,0.94,TRUE,3020.26,23/09/2025 17:52,4,11,FALSE,28.537204,77.407913,Noida,13,Thursday,18.21,1,1,1822,India,28.537204,77.407913,Noida,India,India,,0
TXN000008370,ACC0075918,ACC0129887,4541.67,07/08/2025 00:26,P2M,Credit Card,Groceries,Success,INR,DEV0069915,SES00700372,USR058270,705,57672,Salary,28,Business Owner,64448,India,Verified,Android,TRUE,FALSE,FALSE,1.2.0,PIN,TRUE,FALSE,0,1128,0.88,TRUE,5665.72,25/09/2025 19:39,3,1,FALSE,22.553108,88.380962,Kolkata,0,Thursday,10.62,1,1,211,India,22.553108,88.380962,Kolkata,India,India,,0
TXN000008393,ACC0038630,ACC0128903,444.57,06/08/2025 06:26,P2P,UPI,Groceries,Success,INR,DEV0035465,SES00354996,USR029579,1056,62075,Current,39,Self-employed,108679,India,Verified,Android,TRUE,FALSE,FALSE,2.0.0,Biometric + OTP,TRUE,TRUE,0,236,0.91,TRUE,3586.18,03/10/2025 15:39,0,3,FALSE,13.099577,80.274931,Chennai,6,Wednesday,18.55,1,1,2885,India,13.099577,80.274931,Chennai,India,India,,0
TXN000008437,ACC0043808,ACC0083275,2312.09,10/08/2025 20:12,P2M,UPI,Education,Success,INR,DEV0040250,SES00402855,USR033555,332,30290,Business,73,Retired,21068,India,Verified,Android,TRUE,FALSE,FALSE,1.1.0,Biometric + OTP,TRUE,TRUE,0,487,0.94,TRUE,1290.01,10/08/2025 20:12,3,15,FALSE,13.086519,80.275742,Chennai,20,Sunday,24.53,0,1,3130,India,13.086519,80.275742,Chennai,India,India,,0
TXN000008533,ACC0058064,ACC0101722,1567.45,09/08/2025 20:05,P2P,NEFT,Groceries,Success,INR,DEV0053445,SES00535148,USR044552,2942,72262,Salary,26,Salaried Employee,26397,India,Verified,Android,TRUE,FALSE,FALSE,1.1.0,PIN,TRUE,TRUE,0,215,0.95,TRUE,1881.95,09/08/2025 20:05,1,1,FALSE,12.980295,77.591586,Bengaluru,20,Saturday,16.77,1,1,1097,India,12.980295,77.591586,Bengaluru,India,India,,0
TXN000008541,ACC0112222,ACC0071656,785.68,08/08/2025 20:33,P2M,UPI,Insurance,Success,INR,DEV0103369,SES01034677,USR086185,2585,55193,Current,27,Government Employee,79630,India,Verified,Android,TRUE,FALSE,FALSE,1.2.0,PIN,TRUE,TRUE,0,88,0.86,TRUE,1435.35,16/12/2025 00:45,2,6,FALSE,19.081561,72.864283,Mumbai,20,Friday,12.48,1,1,366,India,19.081561,72.864283,Mumbai,India,India,,0
TXN000008641,ACC0043115,ACC0040747,3386.91,05/08/2025 10:52,P2P,UPI,Restaurant,Success,INR,DEV0039615,SES00396669,USR033027,2563,62564,Current,22,Salaried Employee,78994,India,Verified,Android,TRUE,FALSE,FALSE,1.2.0,Password + OTP,TRUE,TRUE,0,458,0.91,TRUE,2697.64,22/12/2025 07:12,3,11,FALSE,19.078957,72.864148,Mumbai,10,Tuesday,30.87,1,1,1584,India,19.078957,72.864148,Mumbai,India,India,,0
TXN000008696,ACC0097993,ACC0117741,459.88,08/08/2025 19:27,P2P,UPI,Fuel,Success,INR,DEV0090256,SES00903883,USR075262,1063,51240,Business,49,Business Owner,80013,India,Verified,Web,TRUE,FALSE,FALSE,2.0.0,PIN,TRUE,FALSE,0,92,0.92,TRUE,4672.43,13/10/2025 01:49,0,17,FALSE,19.093233,72.86068,Mumbai,19,Friday,22.4,1,1,461,India,19.093233,72.86068,Mumbai,India,India,,0
TXN000008890,ACC0077764,ACC0095471,103.82,09/08/2025 13:42,P2P,UPI,Healthcare,Failed,INR,DEV0071638,SES00717675,USR059699,119,26794,Savings,51,Salaried Employee,63003,India,Verified,iPhone,TRUE,FALSE,FALSE,1.0.0,Password,TRUE,FALSE,0,1148,0.86,TRUE,2375.5,16/11/2025 06:27,1,9,FALSE,22.575511,88.373757,Kolkata,13,Saturday,12.68,1,1,2439,India,22.575511,88.373757,Kolkata,India,India,,0
TXN000009132,ACC0025341,ACC0072942,2639.92,05/08/2025 10:44,P2M,UPI,Utilities,Success,INR,DEV0023321,SES00233398,USR019422,973,57492,Savings,52,Salaried Employee,55908,India,Verified,Android,TRUE,FALSE,FALSE,1.2.0,Biometric,TRUE,FALSE,0,884,0.91,TRUE,1648.87,14/11/2025 09:21,2,15,FALSE,19.076218,72.879455,Mumbai,10,Tuesday,19.05,1,0,1573,India,19.076218,72.879455,Mumbai,India,India,,0
TXN000009340,ACC0002622,ACC0000788,36806.18,10/08/2025 06:04,P2M,UPI,Utilities,Success,INR,DEV0002367,SES00023495,USR002015,1675,19318,Business,28,Salaried Employee,72623,India,Verified,Android,TRUE,FALSE,FALSE,1.2.0,PIN,TRUE,TRUE,0,111,0.92,TRUE,4860.68,10/08/2025 06:04,1,9,FALSE,13.069413,80.275716,Chennai,6,Sunday,20.03,1,1,1640,India,13.069413,80.275716,Chennai,India,India,,0
TXN000009351,ACC0052752,ACC0056335,2474.23,06/08/2025 18:16,P2M,NEFT,Utilities,Success,INR,DEV0048496,SES00485438,USR040438,2702,54709,Business,74,Retired,32905,India,Verified,Android,TRUE,FALSE,FALSE,1.1.0,Password + OTP,TRUE,FALSE,0,425,1,TRUE,2231.55,24/12/2025 14:09,5,8,FALSE,28.518331,77.404727,Noida,18,Wednesday,27.33,1,1,1418,India,28.518331,77.404727,Noida,India,India,,0
TXN000009518,ACC0124370,ACC0005499,2813.54,07/08/2025 04:01,P2M,NEFT,Fuel,Success,INR,DEV0114564,SES01146535,USR095555,2530,49342,Current,21,Student,8106,India,Verified,Android,TRUE,FALSE,FALSE,2.0.0,PIN,TRUE,FALSE,0,110,0.91,TRUE,3581.91,23/12/2025 17:20,1,12,FALSE,23.023687,72.587677,Ahmedabad,4,Thursday,19.43,1,1,1523,India,23.023687,72.587677,Ahmedabad,India,India,,0
TXN000009556,ACC0051021,ACC0111724,2767.29,05/08/2025 16:57,P2P,UPI,Salary,Success,INR,DEV0046918,SES00469566,USR039114,533,139657,Business,48,Homemaker,12957,India,Verified,Android,TRUE,FALSE,FALSE,1.0.0,Biometric,TRUE,TRUE,5,454,0.88,TRUE,3795.17,24/11/2025 03:55,5,7,FALSE,19.090846,72.858383,Mumbai,16,Tuesday,21.65,1,1,3604,India,19.090846,72.858383,Mumbai,India,India,,0
TXN000009769,ACC0043376,ACC0015343,2076.56,05/08/2025 18:39,P2M,Debit Card,Fuel,Success,INR,DEV0039842,SES00398874,USR033225,1363,17667,Current,26,Salaried Employee,30042,India,Verified,Android,TRUE,FALSE,FALSE,1.1.0,Biometric + OTP,TRUE,FALSE,0,70,0.86,TRUE,1567.81,23/10/2025 10:35,0,9,FALSE,12.968086,77.606779,Bengaluru,18,Tuesday,23.64,0,1,3353,India,12.968086,77.606779,Bengaluru,India,India,,0
TXN000009825,ACC0008403,ACC0058241,326.76,04/08/2025 22:07,P2M,Debit Card,Shopping,Failed,INR,DEV0007685,SES00077063,USR006450,2559,27602,Salary,63,Homemaker,17743,India,Verified,Android,TRUE,FALSE,FALSE,2.0.0,Biometric + OTP,TRUE,FALSE,0,290,0.95,TRUE,1391.06,04/08/2025 22:07,0,11,FALSE,13.083346,80.269214,Chennai,22,Monday,17.63,1,1,484,India,13.083346,80.269214,Chennai,India,India,,0
TXN000009876,ACC0110675,ACC0092516,1621.33,10/08/2025 13:56,P2M,UPI,Travel,Success,INR,DEV0101945,SES01020715,USR084992,3188,41006,Business,74,Retired,62568,India,Verified,iPhone,TRUE,TRUE,FALSE,1.0.0,Password,TRUE,TRUE,1,281,0.67,TRUE,1745.96,16/11/2025 11:51,5,17,FALSE,28.629405,77.228405,Delhi,13,Sunday,21.21,1,1,1713,India,28.629405,77.228405,Delhi,India,India,,0
TXN000010025,ACC0058894,ACC0089633,2866.29,09/08/2025 00:57,Bank Transfer,UPI,Shopping,Success,INR,DEV0054200,SES00542764,USR045186,1366,95252,Salary,58,Homemaker,24476,India,Verified,Android,TRUE,FALSE,TRUE,1.2.0,PIN,TRUE,TRUE,0,205,0.64,TRUE,2763.02,19/12/2025 06:29,3,8,FALSE,28.621032,77.217946,Delhi,0,Saturday,10.92,1,1,1530,India,28.621032,77.217946,Delhi,India,India,,0
TXN000010214,ACC0126258,ACC0070299,4229.31,06/08/2025 09:55,P2P,UPI,Shopping,Success,INR,DEV0116312,SES01163990,USR097000,2838,14561,Savings,28,Salaried Employee,23560,India,Verified,iPhone,TRUE,FALSE,FALSE,1.1.0,PIN,TRUE,TRUE,2,54,0.95,TRUE,6262.5,12/08/2025 09:14,5,12,FALSE,18.505605,73.852004,Pune,9,Wednesday,29.72,0,1,1952,India,18.505605,73.852004,Pune,India,India,,0
TXN000010297,ACC0075399,ACC0051874,2947.9,10/08/2025 02:19,P2M,UPI,Education,Success,INR,DEV0069432,SES00695447,USR057871,1629,223597,Current,47,Salaried Employee,45935,India,Verified,Android,TRUE,FALSE,FALSE,2.0.0,Password + OTP,TRUE,FALSE,0,124,0.98,TRUE,2497.2,27/11/2025 20:26,3,15,FALSE,22.572479,88.376977,Kolkata,2,Sunday,25.45,0,1,3170,India,22.572479,88.376977,Kolkata,India,India,,0
